人名,x坐标,y坐标,z坐标
彭莹玉,-0.0016676647082267365,-0.008023201568211525,-0.0008389252824735714
彭连虎,0.02061852791636883,0.015811094272293692,0.03958793457310839
彭长老,0.010873552015286714,-0.014508884012406211,0.011508132768237493
彼得,-0.008985182543014565,-0.06396027286869888,-0.0111711264179606
徐天宏,0.024984294381882006,-0.023279814666694213,-0.004964452615017017
徐天川,-0.005837483576837094,-0.023646010074870098,-0.015071688527090336
徐达,-0.0017012226027094963,0.04828423015131138,0.0053629700322606125
徐铮,-0.036492343958261175,0.05512324508786776,-0.018725509260056852
徐长老,-0.03200730108280415,-0.009967061432452424,-0.033347030970656506
德布,-0.012963510499958655,0.020864891199234684,-0.028324826658861293
德成,-0.04885206765778902,0.011431328303730011,0.022582774356009267
德鄂,-0.015970882500976575,-0.04848834412436557,0.01680797274386583
心溪,-0.028348769195608355,0.008317038984695393,0.001279602320377225
心砚,-0.01733039700992799,0.01262896257576819,-0.030521844644811554
忽伦大虎,-0.017806802279033734,0.00773742370623087,-0.04668881458783741
忽必烈,0.018077135341499656,-0.021977888503534146,-0.006550331125092795
忽都虎,-0.008382241257313175,-0.011053539171607092,0.012838454012540964
恶贼,0.010918293004885503,0.0037621633028065847,-0.011826729591241534
慕天颜,-0.030962632674393142,-0.0036851961075744922,-0.016613182721001974
慕容公子,0.016318351520170225,-0.016580424075804248,0.005845715411707368
慕容博,0.029922129301487663,0.037041901658805755,0.04117284978618542
慕容复,0.009675753154940405,0.016566249237616872,0.013937653700537126
慕容景岳,-0.016815560362209502,0.00798944950106141,0.004476114527313662
慕容先生,0.044766777064541345,-0.011022063127563533,-0.03806858847092691
慧净,-0.03003106451776988,-0.02276898128735359,0.020229793079761398
慧方,-0.04350831048058168,-0.0069623869774397525,0.04107051591069364
慧真,0.012338397284019337,-0.0032483345413147663,-0.04702511008163858
慧观,0.02490314161281413,-0.0033745081087915053,-0.018395113189552028
成吉思汗,-0.02129128968659732,0.005556209226882071,0.03235121214684839
成昆,0.024736775457477968,0.02747472911662738,-0.022915704904088313
成璜,-0.020239183247539663,-0.012812574787242594,-0.030307895099006575
成自学,-0.006468203617457817,0.05400202135280065,0.005436371168036095
戚芳,-0.06337903299643596,-0.00028273942362581125,0.0126169736647665
戚长发,0.03028372584906711,-0.007834886936846811,-0.00855249979705746
戴永明,-0.04861047083723209,-0.0025791179859667957,-0.026491813171358063
执法长老,-0.041267227946698994,0.0038581833906897174,-0.043213843791403306
拖雷,-0.039483830326759554,-0.011066663477159143,0.002743978831908147
掌棒龙头,-0.013737129663470899,-0.011478791941736906,-0.005990890463741799
掌钵龙头,0.041572279529496846,0.002073588975970213,-0.0038133346063047905
摘星子,0.07480494747266411,0.008861774022249799,0.04684124456982919
摩诃巴思,-0.006307158840498956,-0.004860579911543561,-0.012295010697691924
敏妹,0.034764304338535015,-0.011002038629440908,0.03695303374263089
敖彪,0.023950326044433676,-0.008606943582683433,-0.05721485641389642
教士,-0.041198498235161585,-0.014663577189577962,0.04004982017956055
教长,-0.009885787554208414,-0.0263584195780627,-0.0059560728638433985
文泰来,-0.0805711478161191,0.02178950980120302,-0.01932893450104086
文醉翁,-0.01515295682361416,-0.041519823919893534,-0.01440702206723864
方东白,0.06519169463762838,-0.028004341688938443,-0.0019185417212975555
方大洪,-0.017000397345113372,-0.0077497523475550875,-0.03337883253518388
方天劳,-0.016330198177079883,0.012356987223210141,0.025080492403859414
方怡,-0.040991242525671455,0.022999967205566567,-0.01213171820862879
方有德,0.0364555302289328,-0.049557981886227453,0.05046903752698304
施令威,0.031588817540702495,-0.004499154462983816,-0.010771781019263469
施戴子,0.016822789529745485,-0.05024790524509078,-0.01656570476484299
施琅,-0.022104545914735277,0.0011776781947424768,0.0030122265593087727
无尘道人,0.06475006043718051,-0.01780329117458282,-0.031151164664841288
无尘道长,0.030268804562122848,-0.01549631286106288,-0.0685157633094311
无崖子,-0.04689067905543579,-0.019140950731295306,-0.020494459834607015
无常鬼,0.009779382382076629,-0.016981356908363908,-0.038206641481973946
无根道人,0.012921595650561843,0.004767364815220475,0.024140228574842947
无相禅师,0.024750245138361795,0.05197430093809627,0.007313210143605193
无色,0.009515224374087292,0.030570654376781647,0.02833791121572336
无青子,0.01759811199608987,0.040220756633094275,-0.001276556551292043
昌齐,-0.008420947041209152,-0.04853283139749299,-0.00035943590959100074
明月,-0.008585802219412539,0.02075298645099006,0.034006143755158584
明珠,-0.018136280614668564,-0.003084948012403528,0.019947410924760614
易三娘,0.0006092096970803392,-9.058553937593839e-05,-0.045564417084546414
易国梓,0.009775504962123134,-0.01155319039933094,-0.028245854684675976
易大彪,-0.06058697836516771,-0.01017436288092413,-0.005127208228640496
易师爷,-0.015344105327646346,0.044873114477691455,-0.004282676156571314
晦聪禅师,-0.011616121505720936,0.004162041880793676,-0.020457654146700092
晴画,0.04743254326366255,0.014026548435384374,-0.007395782059617718
智光大师,-0.05362186796970786,-0.020344116194781617,-0.02201957915205341
曲三,-0.01282405957322089,0.02468147277217117,-0.037098196214039494
曲洋,0.016482078136599784,0.03731136063759166,0.05638730160124111
曲非烟,-0.013803807534185596,0.039352880324655025,-0.04433788205831425
曹云奇,-0.05238965302905577,0.03323493009982708,0.027090772628790456
曹化淳,0.003014320073943686,-0.06733782289425799,0.021162319863071925
曹司朋,0.045678705753643016,-0.009791395636664275,0.03822891408723131
曹能,4.644474837415244e-05,0.029883649539088803,0.02360530006388514
曾图南,0.0027459377801923126,-0.01383670697269176,-0.023643114559893586
曾少侠,0.024868382717572263,0.010120172454470272,0.012295009127455937
曾柔,0.030411169217740872,0.03578575695954239,-0.04766157260866783
曾铁鸥,0.0010515723394337755,0.017381736123631204,-0.02224089699680275
木卓伦,-0.028825152819964645,-0.029397140874807264,-0.027032342345578463
木婉清,0.02378356808581678,0.059142338806532024,-0.015145606587972565
木岛主,-0.0008205890360312612,0.04567608382576006,-0.0033669416271023263
木文察,0.008318129687867564,0.04337320578137787,0.02733309310242654
木桑道长,0.020439150076005594,0.005915620254773928,-0.00302607837611273
木高峰,0.03359401687341059,-0.0053642822165430315,0.059212574597164544
本参,0.03957735570902135,0.010763152354026575,0.02773252641700176
本因,-0.01797278815516711,-0.005601052175240173,0.0005339013881940453
本相,-0.015164001781340334,-0.07151986032061275,0.0032276918618146205
本观,-0.002893521924280763,-0.04036310183831806,-0.01190871592138648
札木合,-0.0027104274684072753,0.04633471679789481,0.06617023572817846
术赤,0.022507026136527795,0.047902035207698895,-0.0334201834270699
朱丹臣,-0.003993003772134001,0.01570701017411594,0.04600715367856762
朱九真,-0.015635706015690413,0.05511513870122906,-0.04212459862396446
朱元璋,0.007159937968034473,0.032701021310380704,-0.02838377076234853
朱子柳,-0.026079364424679084,-0.025219979243920568,0.017102564535861824
朱安国,0.030953373546267853,0.013195526145739664,0.006789750736349596
朱祖荫,0.0006147412198462121,0.008482351482518035,-0.016540668899470656
朱聪,-0.02623688179286967,-0.04981178210103256,0.020232621426233888
朱长龄,-0.021758052275638706,-0.01824278019539346,-0.021144346120062253
朴者和尚,0.02491374103140306,-0.035740170166602386,-0.0005591868308491825
李三,-0.03777178907155759,-0.026365288196165338,0.05749837335161946
李傀儡,-0.018073711710511708,0.012739515737854238,0.00863957233272974
李力世,0.03353625484350809,-0.04816680666777703,-0.019677443466151235
李可秀,0.045852879857941765,0.038503631204327655,0.03309034964639053
李四,0.02579454204227802,0.04551834966138494,-0.015564462234091372
李四摧,0.0325491942707223,-0.0033238893557343057,0.03422046233477713
李岩,-0.03133541869569704,0.00899300624068876,-0.024282244083267523
李廷豹,0.034364365387379026,0.021826711619669883,-0.018625051085014367
李志常,0.018980990534751278,0.05401153842218941,0.033289675326858434
李文秀,-0.059384760481221155,-0.02747542349931167,-0.04189801391190429
李春来,-0.00903293692671045,-0.024974867329488955,-0.002534987190422933
李沅芷,0.053405709759528,-0.059941733247867696,0.02309348862878283
李秋水,-0.006631647137903438,0.02874104165504601,0.01541608011284947
李自成,0.040097156409351555,-0.0203415838863546,0.031279048059696384
李莫愁,-0.02054721983442291,-0.011387878998657985,0.03112480652866836
李萍,0.00397236795105262,0.00023696009693636882,0.03974192769731298
李西华,0.007796420802272057,0.03148323150883056,-0.04145404910393461
杜希孟,-0.019573204741251522,0.01047892489449427,0.017726608871143183
杜百当,0.03176468569259254,0.031160662451698035,-0.012782581659066499
来福儿,-0.005709501923342832,0.0557783246976957,-0.04097467065362219
杨不悔,0.026988990722033264,0.02326965617373748,-0.032695234470304556
杨光,0.004219619020341912,-0.030916467418868714,-0.0015122336478869045
杨夫人,0.020667095394620187,0.016738374527682988,0.001851255195726538
杨宾,-0.027708334031595068,0.0026808618402639896,0.00908334594010191
杨左使,0.015754301265846638,-0.0026731894411695903,0.023759317421494997
杨康,0.07386606365041941,0.01971317096812433,0.04498411774816822
杨成协,0.040378730837617886,-0.019448053651837886,0.01384424339245167
杨景亭,-0.03637999651268341,0.008760954196552257,-0.023505796453757128
杨溢之,0.0021709571869591195,-0.007328610078935876,-0.03730166950710742
杨莲亭,-0.026177368163651314,0.0466114912145431,-0.037654019859712305
杨过,0.016323042733762234,-0.020504265100398808,0.004583315874923906
杨铁心,0.04795922819290864,0.006806337524948391,-0.02440684266750941
杨鹏举,-0.04571816285788802,-0.01051119461340375,-0.034055697648940585
林兴珠,0.06197455531892068,0.0008765905745505756,0.0315038606672481
林平之,0.011359053619997953,-0.017267880859408936,-0.04988963358690759
林朝英,0.06060895384151965,-0.007815831725461506,-0.004365194906362082
林永超,-0.022900455979539918,-0.019117117351228792,-0.006178589917228658
林玉龙,0.028364046975029266,-0.0010620494453055754,0.004690585252084428
林远图,-0.0116601260416852,-0.04453341467631992,-0.018678960893994952
林震南,0.042717168547712306,0.012106601561890721,-0.02754499953038275
枯木,0.01713783131269124,0.027831339574989025,0.022060908580526062
柔儿,0.00407810513594568,-0.002188767494104065,0.015185645874273212
柯万钧,-0.02467411548225006,-0.01958702334196158,0.014421525349958084
柯大侠,-0.03256281017775261,0.007629084273852845,0.017047261503008594
柯镇恶,0.030474177836129712,0.051237076590618054,-0.044447460128741005
柳大洪,0.05122159164230273,-0.004448953671414498,-0.013395159806172065
柳燕,0.022791013585988753,0.0052037140421519485,0.015202413351766544
桂公公,-3.05961503834077e-05,0.041170108299360866,0.014042837802819445
桃叶仙,0.012500648172607636,-0.01013332179814577,-0.0231543924062198
桃实仙,0.021413019372727087,0.026967160474117038,-0.02510040401940981
桃干仙,0.03726646991073423,-0.026466765409509332,0.07998368497929911
桃枝仙,0.012801030070421413,-0.025911187546967824,-0.04035961720332232
桃根仙,-0.03155006426503678,-0.022316785927574845,-0.0358039113863221
桃红,-0.05423135595532035,0.003325556205135658,0.0070905891753301935
桃花仙,-0.0031762801651030676,0.0021288651217620234,0.05196180566140875
桑三娘,-0.03071818862311791,-0.0262976966050881,0.04682463774612258
桑土公,0.001209288368215348,0.011309381981513126,0.04155971169582649
桑拉巴,-0.03164698138275607,0.01027572816772041,0.01004968308360998
桑昆,0.0071233425396418715,-0.025376860623358387,0.030827754278957214
桑结,0.013015437435863681,-0.05043174464103117,-0.010480941041847417
桑飞虹,-0.0008495568655585615,-0.015505238578981005,0.04116345766875635
梁发,0.07498678965486082,-0.03265273317968676,0.0051379978672247695
梁子翁,-0.021276592911875454,-0.014002222382156471,-0.018027672064683836
梁自进,-0.03136066953794734,-0.004346445922735931,0.01562783541383688
梁长老,-0.0002475519831287202,0.018438933537561597,0.013837954672420865
梅剑,0.0059756924222274166,0.017267906436501678,0.0065440639984566985
梅剑和,-0.005286345077299332,-0.025313703610335178,-0.03840730232522981
梅念笙,0.018188933797252865,0.02948583271410745,-0.0046110244412173535
梅文馨,-0.008736948245267762,-0.00521227729870196,0.04045379239930263
梅良鸣,-0.01232991122300933,0.026638572971940708,-0.01870156759157176
梅芳姑,0.030683003885552042,-0.012869885191979636,0.04138137117832476
梅超风,-0.01337238206942016,-0.030956323327051685,-0.00401953204259188
梦姑,-0.01653210746275922,0.009089811659518915,0.005022669573196308
樊一翁,0.01938813063311098,0.029313862625082995,0.02767285050388024
樊纲,0.007164660833659726,0.029194069440796815,-0.0036059735293568155
樵子,-0.02482359981699728,-0.028493747816371113,-0.025351600347146397
欧阳克,0.031458976771751086,-0.0001529355519103446,-0.024935056049839734
欧阳公子,0.04706730489941713,0.00040223798604385405,-0.038953489616498534
欧阳公政,0.005852080226479968,-0.019438359045482533,-0.005516919528496507
止清,0.01829638567264711,0.02890192182939395,0.02677638853820752
武三娘,-0.013606516507540177,0.015947131541880967,-0.031832076209315385
武三通,-0.032376088679948116,-0.014202001540986574,0.022898334347933917
武修文,-0.042024237906837625,0.0568903629120086,-0.003925720456464422
武敦儒,-0.012649753987247544,0.008822223359433059,-0.013690398416169175
武烈,-0.002678563111745753,0.03334474884892359,0.0015396427833898252
武青婴,-0.010654046540672441,-0.029210802290343722,-0.001847059687225843
段公子,0.06413004142683323,0.064585978473407,0.003856982836807536
段天德,-0.010390761985413529,0.04451721167088629,-0.014655120412855115
段延庆,0.04877506241503524,0.00914494059759796,-0.004012768121514039
段正明,0.03417146846836662,0.0034528444138393,0.025081663030516076
段正淳,-0.018444657529888855,0.02179327830879685,-0.017703731925817888
段王爷,0.013047726286532398,0.004472565595131323,-0.01857997945083789
段皇爷,0.015711360776753874,-0.0026723589099838948,0.009732106795931391
段老大,-0.007523970971512102,0.002448606844081763,0.021336238191734073
段誉,0.021980265964223804,-0.017654894479727453,-0.04365103287798862
殷仲翔,0.020723829696613256,0.023611761075356896,-0.011903013905685766
殷六侠,-0.0025130416682293375,0.004903839627634791,0.016945461690643232
殷吉,-0.032476490737155826,0.005035675804817982,-0.028791728667083027
殷天正,-0.005667240307007932,-0.0055532061914890666,0.028954358298751613
殷姑娘,-0.005634159907655699,0.029125196538132263,-0.018506011139047398
殷无寿,-0.021120853419951832,-0.04432698579163041,-0.028301285251183552
殷无禄,-0.01422060339721082,0.02575132070403921,0.05476727515087785
殷无福,-0.0433497663958159,-0.00014836416776503968,-0.019928705723187515
殷梨亭,-0.01667072887269598,-0.013282334385922126,-0.0011014405983088191
殷离,-0.02227843732955988,-0.014105135298466605,0.017876439029755883
殷素素,0.0012635676644320224,-0.020380139585413525,-0.00478990795068608
殷野王,0.0032454299592841796,-0.014310084109156412,0.02680582075160731
殷锦,-0.03751336685972723,-0.00489252860244255,-0.015696369666266797
水云道人,-0.0037316095066209126,-0.014889505617211621,0.007520068614471867
水岱,0.006935972659559527,0.0055694170192397505,-0.01739790658966843
水笙,-0.03667569080878256,0.016659756892244255,0.0021588925253119636
江南七怪,-0.01315257336594849,-0.008423203533380004,0.04245444253311597
汤沛,-0.011181020256224479,-0.008544765048166194,0.001958691817609428
汤祖德,-0.03044662968335139,0.010860709308844007,-0.04180847726401177
汤若望,0.017419707467219412,0.006412232232117636,-0.04550510854491004
汪万翼,0.01274310061330095,0.018414151040780403,-0.016940860975193796
汪啸风,-0.0015766998441138788,0.04696700301991745,0.013985299834941614
汪浩天,-0.02826105732412809,0.0027868591099195097,0.023236672031279226
汪铁鹗,-0.012691859624413793,0.0033456448697130733,0.025684452075572708
沈城,-0.022475512158820578,0.019739791242020088,-0.026382146734118827
沐剑声,-0.006959415890949364,0.020082538709891063,-0.0357229257168888
沐剑屏,-0.019305674910616608,-0.005493425648708308,0.015463410689693247
沙老大,0.034814750546608306,0.051185356480823514,0.002251399519309352
沙通天,0.009057670312561819,-0.001987621462768412,0.052301107755657716
泉建男,0.010538795304591085,0.07464380146161338,-0.040719512598729794
波罗星,0.02430409649250159,0.013607908370067315,0.0018616849959705107
洞玄,0.0005485249849526671,-0.019762366159499445,0.03081525994230435
洪七公,-0.021238887485304576,0.029699411319426994,-0.02240673529812527
洪凌波,-0.022462202685533842,-0.0001787114754490623,0.026617805672468787
洪安通,0.03413728179215685,0.0644890522078003,0.015068138430839503
洪帮主,0.0076428578870865425,0.0011532131492190114,-0.014553303337812629
洪朝,0.01398921666267926,0.039546961651850635,-0.024024276684748266
洪胜海,-0.010811205623518881,-0.026479631851152124,0.06037899903574004
流云使,-0.025358374691183846,-0.0048961673065016555,-0.026847115981038845
海兰弼,0.017150455836656527,0.0017859290408222452,-0.0040813153893501965
海大富,0.00852072182395097,0.0076651188737039974,0.007085524919011314
渔人,-0.03663432387037275,-0.003963099882529544,0.003267539366188621
渡劫,0.016547933011699448,0.012354713845555775,-0.013286239670685061
渡厄,0.01475236760258471,0.01961227428725189,-0.016253331486833698
渡难,0.015628460206022054,0.0267774382363084,-0.02965507992155441
温仁厚,0.034240805055321025,0.03733303068571172,-0.02600008658665384
温仪,0.03346617153125191,0.028616982979342353,0.047915859729378424
温南扬,-0.007552218221064992,-0.01389938146175867,0.011961927770677073
温方义,0.007956699287141258,-0.0556130072012291,0.025053535240859064
温方山,-0.05760165289759927,-0.010210552495233999,-0.060075624371901205
温方悟,-0.022235359125555482,-0.018551530724890717,0.01810582195933897
温方施,-0.051075226464381396,0.06058632212490394,0.040086950041731406
温方达,-0.008715728542519483,0.011706639617702304,-0.0030302541243212387
温有方,-0.02813712468252536,-0.022694895228431357,-0.012043678698309142
温有道,-0.01766043177961475,0.0068069534439350095,-0.010326993270859194
温正,-0.03617877051358588,-0.02814857335729902,-0.002680448764263485
温青青,0.02869725958967643,0.01726341136045305,0.030196198234354873
游坦之,-0.020780687829226614,0.03425132191606166,-0.007097191218041225
游迅,0.007054402085610219,-0.036280245317340865,-0.013677840782722666
游驹,0.011200250791745383,-0.040187403496796975,0.008679128368840409
游骥,-0.01964489156425692,0.02159378913290725,-0.04973987124308223
潇湘子,0.03683512652752046,-0.08533351923554257,-0.002941057510604465
潘天耕,0.01186960170552064,-0.01309981681874701,-0.005110296419658686
潘秀达,-0.05851620685604903,0.007588208989016141,-0.03340820103639512
澄光,-0.004552637934774479,-0.030616998671268134,-0.013723169714087088
澄心,0.006106763446745557,-0.02400933955145599,0.02255050288924725
澄观,-0.03014797631162739,0.026656041134498903,0.04445418431059611
澄识,0.019276039295886654,0.0014443839063940868,0.009883655949983503
澄通,-0.013099298426003655,-0.01149809203239861,-0.011998853208527296
灭绝师太,0.025499962550137735,-0.05524822866492598,0.024879516748728712
灵智上人,-0.0504420481842419,-0.012687339431014735,-0.017638753248073978
灵虚,0.018815082063366347,-0.04647689511730476,0.046667251445496626
点苍渔隐,-0.018087661641583257,-0.02487887340304992,-0.04018102995902081
焦公礼,-0.04883936668070327,0.03465981799332996,-0.03556125861643318
焦宛儿,0.01312296040982701,-0.007732623234594285,-0.0025567553366164677
焦文期,-0.015217068622619158,0.011915321427042918,0.026584437140732622
焦木和尚,0.01668820336327977,0.013857412634265638,0.03139326473756992
煞神鬼,0.036786908439110595,-0.06271032478371584,-0.04287389294137025
照虚,0.012176928610941712,-0.08577786473185484,0.01927194172802305
熊元献,-0.02155324508624569,-0.009705689029802105,-0.06058915688637141
狄云,0.07097992541011233,-0.01797883143752808,-0.02337464269659938
狮王,0.05080490504514142,-0.013743312110212832,-0.011509848818503773
玄寂,0.01766039223528712,0.009531942823329536,0.03903873495962609
玄慈,0.0026222062708348456,0.01044956288622949,-0.0006178727453800899
玄生,-0.04789429707259405,0.02969586094875752,0.015594387151587724
玄痛,0.07690881737877757,-0.011755146700538748,-0.025950796923983815
玄苦,-0.01905614994633618,0.027356666949745687,-0.03952429546900328
玄苦大师,-0.0444308379692174,-0.013215045061260812,0.01667715829001886
玄难,-0.019465366807497064,0.03959321160414972,0.011376805200333816
玄难大师,0.02243303264045845,0.04711650962914283,0.060592481789587344
玉如意,0.021954435842521398,0.0034254272770539223,0.014425123668160886
玉林,-0.015048471606624984,-0.017010923416651457,-0.04326916320240897
玉灵道人,-0.03202146232434608,0.013616345062526672,0.02659811484881034
玉玑子,-0.01893211727679552,0.05136962529286823,0.020360186404771597
玉真子,-0.02244421011164093,0.032543766119438364,0.029299566703506662
玉磬子,0.023659589375034016,0.02364767909791988,-0.0333328068314095
玉钟子,0.034325169587297095,-0.010324201069928988,0.01870680278364056
玉音子,0.031290460667999745,0.029488916961681603,0.015991361027265734
王万仞,0.02298858448766511,0.023552188392349082,0.03238518669676763
王二叔,-0.033548900748428916,0.02219355825068618,-0.0025357193540044595
王仲强,-0.02730846270602011,-0.036471743363777606,-0.0030351854511707203
王伯奋,0.005768582992064191,-0.006239084387783387,0.003871097756959098
王保保,-0.0037099572138730207,-0.049519625482358734,0.04762537418428608
王元霸,-0.006068459749937357,-0.013296442962381434,0.021472716088377444
王剑杰,0.026093679070366863,0.04050099786317294,-0.022768600417551407
王剑英,0.012019630990914618,-0.04139749025772582,0.03649872978915471
王十三,-0.0032103049213126665,0.004974661443213216,-0.012748110035267391
王处一,0.0073450513544816,-0.009325856337487545,-0.038006859953874525
王夫人,-0.03076137528723693,-0.021801501618970823,-0.009465044877526037
王姑娘,-0.011729619356334705,0.01627712422502932,0.0013683977525274344
王家驹,0.03872927117027932,0.052180514192652946,-0.0031074816322751173
王家骏,0.01609067746500214,-0.01815329327461474,-0.0017988292819881748
王志坦,0.02068416035249438,-0.009741786255731938,-0.038137340061249685
王惟忠,0.02734970045366514,-0.03664550739939253,-0.013604141316359586
王武通,-0.027064063343336914,-0.002654403051860995,-0.021916296633179514
王维扬,-0.004964962168155136,-0.02285781578675029,0.03646815541723213
王罕,0.015528711047002814,-0.023618597547259083,0.030404334186021394
王语嫣,0.018644014351435933,-0.05171044809570374,-0.024645141469884925
王进宝,0.024359970357411623,-0.028414656495555444,0.012753577858533623
王道,0.020029992622409207,-0.02271762895795996,0.00401699194106386
王铁匠,-0.023030099297046545,-0.012870010550233969,-0.032231348519994714
王难姑,-0.0008842027189413928,0.015189854597113962,0.007661111222762029
班淑娴,-0.013191782781102258,0.011144761640188423,0.04620913230620227
琴儿,0.02833455215167963,0.03456134418945031,0.04798000487138751
瑞大林,-0.03880397642544967,0.02554696378813294,-0.03655124056438835
瑞婆婆,0.0189097387061554,0.009211960346448118,0.035144022092229686
瑞栋,0.048151972019160265,-0.001408500357726699,0.018227722755930556
瑞芳,-0.031661955979240354,-0.015525287070218363,0.027028145750725742
甘宝宝,0.038841780959137776,0.004783918877643172,0.018323755208013385
田伯光,0.03253509063660224,0.01220189715649364,-0.03152139162483826
田归农,0.013124091514907944,-0.012801200752867923,-0.058300243281233656
田青文,0.004508432950126182,0.019323128510086943,0.04607986250652191
申人俊,0.03094904651050374,-0.03827383280106528,-0.04244116651703657
申志凡,0.01602541293141022,-0.02112683216570543,-0.0011116643633162326
瘦丐,-0.006947267997954393,0.007666327334448054,-0.0011736848960682252
瘦商人,0.05188718821720207,-0.005170905228464728,-0.018155879716007114
瘦头陀,0.0038954226500273357,0.042586378523133794,0.024170092303636766
白万剑,0.01802628628257482,-0.012330999506049623,0.02587303418767601
白世镜,0.008166657904108697,0.01549873714075694,-0.022456851728288086
白二,-0.06242466498119675,-0.02381125230824699,0.011342290560106598
白寒松,0.0022588227881967303,-0.033262781561407315,-0.002445413617718376
白寒枫,-0.027364403757604273,-0.046530394117337816,0.011817135662080558
白振,0.0026614862594394927,0.0006420192889306889,0.030141603497004576
白熊,-0.025650415018077032,0.04812883104718639,0.03642959676364256
白脸人,0.009402204144914637,0.020830498760829045,-0.06183275975757537
白自在,0.01699364482524261,-0.046994936331992684,-0.004548857800071374
白龟寿,-0.015317291768348654,-0.014158394113740966,-0.032938023069961964
百草仙,0.009413859091647247,0.010131583971936245,-0.03842604702781525
皇太后,0.013499221012236755,0.016757434456530357,-0.026057708032754222
皇太极,-0.005116310111508688,0.02151494406331862,0.0019246004619482048
皇甫阁,0.003365771436711855,0.031761837999033225,0.0665118700633622
盖一鸣,0.02749555310446835,-0.004873035134348686,0.02265714314578608
盖运聪,-0.004085882402027282,-0.01561799220716546,-0.04969721866852476
相国夫人,0.032816290824376024,-0.047120015550574684,-0.026040000284968935
矮老者,-0.030591801893814167,-0.016296307569860332,0.013505839261283854
石万嗔,-0.03302594064553009,0.02972909877009414,0.03126065739206469
石中玉,0.025060619860424686,0.011292385335518431,-0.04220911820127611
石双英,-0.023839004682591508,-0.008625891572310668,0.03974662704229141
石嫂,0.07301548453609111,-0.03965673365427733,-0.019930008869046965
石清,0.02221359858105138,-0.03791584897925576,-0.0002823376792188246
石破天,0.05733330294124679,0.032580972451398536,-0.05855490573832393
石骏,0.05198397488033023,0.016315418052077563,0.019298215292773785
祁天彪,0.002794791466831326,0.03333459560178838,-0.04382009562886152
祁志诚,0.025522656440402622,0.0067612988357628545,0.018544004428686006
祁清彪,0.012475231964500394,-0.044293234669309754,0.03873563265862504
祖千秋,0.0016751013970852677,0.004031472825117687,0.016384085044668314
祖大寿,-0.0012894296984463937,0.01631207228873765,0.004615837233416688
祝镖头,0.02036032764829004,0.020310229732621324,-0.015748680514249117
神山上人,-0.008979728744446773,-0.0002305911512220074,0.020846402274830304
神音,0.001263074037920221,0.004165724956509985,0.003062282059877851
福康安,0.020915691836257543,0.009071812203587045,-0.004708717088576311
秃笔翁,-0.020693922594338658,-0.018077443576865204,0.022188433806981482
秦栋,-0.018418351099757358,0.021637829822771907,0.004848124543633212
秦红棉,0.011590139392670085,0.035391325347785725,-0.004644811562176722
秦老五,0.052122990828773204,-0.005944538226717145,0.009640802858976961
秦耐之,-0.033239580086736394,-0.0075914851841597936,-0.007365937572386341
程坛主,-0.01353428449117406,0.021816848966441447,0.010170064061224959
程灵素,0.018656709928666616,-0.0049240774748261894,0.01094692944288463
程瑶迦,0.006142109574403616,0.04385246237254016,-0.028043767707969246
程维藩,-0.008454810732318125,0.020659573955293886,-0.031981296878710326
程青竹,-0.008679403464497196,0.023802016910995767,-0.03641694220629265
穆人清,-0.08714360007097906,-0.027773138066334444,0.023207113325319367
穆姑娘,0.03555308645026033,-0.02516699385535746,0.01642138452387418
穆念慈,-0.011030636614355532,0.015440324667297124,0.026225132762962112
穆贵妃,0.04749495206864253,-0.013255437309720583,0.04647501270771654
空性,0.03770411578741859,0.06194300225722931,0.027085687169183734
空智,-0.006348899958479519,-0.042294050654603475,0.05046532195836231
空见,-0.00282417071410456,-0.00020036925053480958,0.02558150945417365
空闻,-0.0017588196439478098,-0.004715562613403818,0.03479177112345645
窝阔台,0.04433671442159925,0.054955596284576816,-0.024827057390569517
章老三,0.01436655009531287,-0.03431033668022696,-0.025928629532368234
章进,0.005425946431059623,-0.009942100366356945,-0.013944914575434493
童兆和,-0.01143157212860298,0.02415711321725984,-0.01376270043747883
童大海,0.031255724450559706,-0.024551645033214005,0.018032870581119242
童姥,-0.006222567013696919,0.0145730102467229,-0.0659367588666139
童子,-0.03354139382527717,0.06477414764430849,0.040036532423935095
童怀道,0.043699447973815475,0.0031976223046025595,0.006381846059810036
童百熊,0.0024617515854142287,0.022813244726786173,0.007764249162058644
端木元,-0.08256843576887044,-0.03323277267153421,-0.017765831259434657
竹剑,-0.00551673520589681,-0.0035545292841935323,0.026908319328426054
笑脸鬼,-0.0018505378916589277,0.01433122119217932,-0.025893162584661327
符敏仪,-0.040516116961394615,-0.02673898391852706,0.03157831532425597
简捷,0.003953747067928461,0.015013056232838008,0.0559367410956169
简管家,0.0007552615332383748,0.018072552177371068,0.030022464331634975
简长老,0.05093510405022091,0.01918922149474807,-0.043952998386096634
米为义,0.021869094177302376,-0.022991553207996212,0.0011349954838435973
米横野,0.028007623040665727,-0.023143686411655106,0.08261372166614961
索额图,0.005422742202105879,0.024642482341184865,-0.015169421188912248
紫衣,-0.037416023341356366,0.018029002439239064,-0.06676277392947201
红娘子,-0.010592769339104172,-0.04295822990042646,-0.07847522511027573
纪女侠,-0.001683066339256441,-0.01487118029528925,-0.011087922168681045
纪姑娘,-0.06984379904331749,0.021971694984751895,-0.019863241601629424
